🔷	8	losango azul grande	azul | balão | blue | diamante | diamante azul grande | diamond | geometric | geométrico | large | large blue diamond | losango | losango azul grande
🔸	8	losango laranja pequeno	cor de laranja | diamante | diamante cor de laranja pequeno | diamante laranja pequeno | diamond | geometric | geométrico | laranja | losango | losango laranja pequeno | orange | small | small orange diamond
🔹	8	losango azul pequeno	azul | blue | diamante | diamante azul pequeno | diamond | geometric | geométrico | losango | losango azul pequeno | small | small blue diamond
🔺	8	triângulo vermelho para cima	geometric | geométrico | pointed | red | red triangle pointed up | triangle | triangulo vermelho para cima | triângulo | triângulo vermelho apontando para cima | triângulo vermelho para cima | up | vermelho
🔻	8	triângulo vermelho para baixo	down | geometric | geométrico | pointed | red | red triangle pointed down | triangle | triangulo vermelho para baixo | triângulo | triângulo vermelho apontando para baixo | triângulo vermelho para baixo | vermelho
💠	8	diamante com um ponto	comic | cômico | dentro | diamante | diamante com ponto | diamante com um ponto | diamond | diamond with a dot | dot | formato de diamante | geometric | geométrico
🔘	8	botão de opção	botão | botão de opção | button | geometric | geométrico | radio | radio button | rádio
🔳	8	botão quadrado branco	botão | botão quadrado branco | botão quadrado branco e preto | button | geometric | outlined | quadrado | square | white | white square button
🔲	8	botão quadrado preto	black | black square button | botão | botão quadrado preto | botão quadrado preto e branco | button | geometric | geométrico | quadrado | square
🏁	9	bandeira quadriculada	bandeira | bandeira quadriculada | checkered | chegada | chequered | chequered flag | corrida | esporte | finish | flag | flags | game | quadriculada | race | racing | sport | vitória | win
🚩	9	bandeira triangular	bandeira | bandeira triangular | construction | flag | golf | informações | localização | post | poste | triangular | triangular flag | vermelha | vermelho
🎌	9	bandeiras cruzadas	Japanese | Japonês | Japão | bandeira | bandeiras cruzadas | celebration | comemoração | cross | crossed | crossed flags | cruzadas | cruzar | flags
🏴	9	bandeira preta	bandeira | bandeira preta | black | black flag | flag | preta | tremulando | waving
🏳️	9	bandeira branca	bandeira | bandeira branca | branca | flag | paz | tremulando | waving | white | white flag
🏳️‍🌈	9	bandeira do arco-íris	arco-íris | bandeira | bandeira do arco-íris | bisexual | bissexual | flag | gay | genderqueer | glbt | glbtq | lesbian | lgbt | lgbtq | lgbtqia | lésbica | orgulho | pride | queer | rainbow | rainbow flag | trans | transexual | transgender | transgênero | travesti
🏳️‍⚧️	9	bandeira transgênero	azul claro | bandeira | bandeira transgênero | blue | branco | flag | light | pink | rosa | transgender | transgender flag | transgênero | white
🏴‍☠️	9	bandeira de pirata	Jolly | Roger | bandeira | bandeira de pirata | caveira | flag | osso | pirata | pirate | pirate flag | plunder | saque | tesouro | treasure
🇦🇨	9	flag: Ascension Island	flag: Ascension Island
🇦🇩	9	flag: Andorra	flag: Andorra
🇦🇪	9	flag: United Arab Emirates	flag: United Arab Emirates
🇦🇫	9	flag: Afghanistan	flag: Afghanistan
🇦🇬	9	flag: Antigua & Barbuda	flag: Antigua & Barbuda
🇦🇮	9	flag: Anguilla	flag: Anguilla
🇦🇱	9	flag: Albania	flag: Albania
🇦🇲	9	flag: Armenia	flag: Armenia
🇦🇴	9	flag: Angola	flag: Angola
🇦🇶	9	flag: Antarctica	flag: Antarctica
🇦🇷	9	flag: Argentina	flag: Argentina
🇦🇸	9	flag: American Samoa	flag: American Samoa
🇦🇹	9	flag: Austria	flag: Austria
🇦🇺	9	flag: Australia	flag: Australia
🇦🇼	9	flag: Aruba	flag: Aruba
🇦🇽	9	flag: Åland Islands	flag: Åland Islands
🇦🇿	9	flag: Azerbaijan	flag: Azerbaijan
🇧🇦	9	flag: Bosnia & Herzegovina	flag: Bosnia & Herzegovina
🇧🇧	9	flag: Barbados	flag: Barbados
🇧🇩	9	flag: Bangladesh	flag: Bangladesh
🇧🇪	9	flag: Belgium	flag: Belgium
🇧🇫	9	flag: Burkina Faso	flag: Burkina Faso
🇧🇬	9	flag: Bulgaria	flag: Bulgaria
🇧🇭	9	flag: Bahrain	flag: Bahrain
🇧🇮	9	flag: Burundi	flag: Burundi
🇧🇯	9	flag: Benin	flag: Benin
🇧🇱	9	flag: St. Barthélemy	flag: St. Barthélemy
🇧🇲	9	flag: Bermuda	flag: Bermuda
🇧🇳	9	flag: Brunei	flag: Brunei
🇧🇴	9	flag: Bolivia	flag: Bolivia
🇧🇶	9	flag: Caribbean Netherlands	flag: Caribbean Netherlands
🇧🇷	9	flag: Brazil	flag: Brazil
🇧🇸	9	flag: Bahamas	flag: Bahamas
🇧🇹	9	flag: Bhutan	flag: Bhutan
🇧🇻	9	flag: Bouvet Island	flag: Bouvet Island
🇧🇼	9	flag: Botswana	flag: Botswana
🇧🇾	9	flag: Belarus	flag: Belarus
🇧🇿	9	flag: Belize	flag: Belize
🇨🇦	9	flag: Canada	flag: Canada
🇨🇨	9	flag: Cocos (Keeling) Islands	flag: Cocos (Keeling) Islands
🇨🇩	9	flag: Congo - Kinshasa	flag: Congo - Kinshasa
🇨🇫	9	flag: Central African Republic	flag: Central African Republic
🇨🇬	9	flag: Congo - Brazzaville	flag: Congo - Brazzaville
🇨🇭	9	flag: Switzerland	flag: Switzerland
🇨🇮	9	flag: Côte d’Ivoire	flag: Côte d’Ivoire
🇨🇰	9	flag: Cook Islands	flag: Cook Islands
🇨🇱	9	flag: Chile	flag: Chile
🇨🇲	9	flag: Cameroon	flag: Cameroon
🇨🇳	9	flag: China	flag: China
🇨🇴	9	flag: Colombia	flag: Colombia
🇨🇵	9	flag: Clipperton Island	flag: Clipperton Island
🇨🇶	9	flag: Sark	flag: Sark
🇨🇷	9	flag: Costa Rica	flag: Costa Rica
🇨🇺	9	flag: Cuba	flag: Cuba
🇨🇻	9	flag: Cape Verde	flag: Cape Verde
🇨🇼	9	flag: Curaçao	flag: Curaçao
🇨🇽	9	flag: Christmas Island	flag: Christmas Island
🇨🇾	9	flag: Cyprus	flag: Cyprus
🇨🇿	9	flag: Czechia	flag: Czechia
🇩🇪	9	flag: Germany	flag: Germany
🇩🇬	9	flag: Diego Garcia	flag: Diego Garcia
🇩🇯	9	flag: Djibouti	flag: Djibouti
🇩🇰	9	flag: Denmark	flag: Denmark
🇩🇲	9	flag: Dominica	flag: Dominica
🇩🇴	9	flag: Dominican Republic	flag: Dominican Republic
🇩🇿	9	flag: Algeria	flag: Algeria
🇪🇦	9	flag: Ceuta & Melilla	flag: Ceuta & Melilla
🇪🇨	9	flag: Ecuador	flag: Ecuador
🇪🇪	9	flag: Estonia	flag: Estonia
🇪🇬	9	flag: Egypt	flag: Egypt
🇪🇭	9	flag: Western Sahara	flag: Western Sahara
🇪🇷	9	flag: Eritrea	flag: Eritrea
🇪🇸	9	flag: Spain	flag: Spain
🇪🇹	9	flag: Ethiopia	flag: Ethiopia
🇪🇺	9	flag: European Union	flag: European Union
🇫🇮	9	flag: Finland	flag: Finland
🇫🇯	9	flag: Fiji	flag: Fiji
🇫🇰	9	flag: Falkland Islands	flag: Falkland Islands
🇫🇲	9	flag: Micronesia	flag: Micronesia
🇫🇴	9	flag: Faroe Islands	flag: Faroe Islands
🇫🇷	9	flag: France	flag: France
🇬🇦	9	flag: Gabon	flag: Gabon
🇬🇧	9	flag: United Kingdom	flag: United Kingdom
🇬🇩	9	flag: Grenada	flag: Grenada
🇬🇪	9	flag: Georgia	flag: Georgia
🇬🇫	9	flag: French Guiana	flag: French Guiana
🇬🇬	9	flag: Guernsey	flag: Guernsey
🇬🇭	9	flag: Ghana	flag: Ghana
🇬🇮	9	flag: Gibraltar	flag: Gibraltar
🇬🇱	9	flag: Greenland	flag: Greenland
🇬🇲	9	flag: Gambia	flag: Gambia
🇬🇳	9	flag: Guinea	flag: Guinea
🇬🇵	9	flag: Guadeloupe	flag: Guadeloupe
🇬🇶	9	flag: Equatorial Guinea	flag: Equatorial Guinea
🇬🇷	9	flag: Greece	flag: Greece
🇬🇸	9	flag: South Georgia & South Sandwich Islands	flag: South Georgia & South Sandwich Islands
🇬🇹	9	flag: Guatemala	flag: Guatemala
🇬🇺	9	flag: Guam	flag: Guam
🇬🇼	9	flag: Guinea-Bissau	flag: Guinea-Bissau
🇬🇾	9	flag: Guyana	flag: Guyana
🇭🇰	9	flag: Hong Kong SAR China	flag: Hong Kong SAR China
🇭🇲	9	flag: Heard & McDonald Islands	flag: Heard & McDonald Islands
🇭🇳	9	flag: Honduras	flag: Honduras
🇭🇷	9	flag: Croatia	flag: Croatia
🇭🇹	9	flag: Haiti	flag: Haiti
🇭🇺	9	flag: Hungary	flag: Hungary
🇮🇨	9	flag: Canary Islands	flag: Canary Islands
🇮🇩	9	flag: Indonesia	flag: Indonesia
🇮🇪	9	flag: Ireland	flag: Ireland
🇮🇱	9	flag: Israel	flag: Israel
🇮🇲	9	flag: Isle of Man	flag: Isle of Man
🇮🇳	9	flag: India	flag: India
🇮🇴	9	flag: British Indian Ocean Territory	flag: British Indian Ocean Territory
🇮🇶	9	flag: Iraq	flag: Iraq
🇮🇷	9	flag: Iran	flag: Iran
🇮🇸	9	flag: Iceland	flag: Iceland
🇮🇹	9	flag: Italy	flag: Italy
🇯🇪	9	flag: Jersey	flag: Jersey
🇯🇲	9	flag: Jamaica	flag: Jamaica
🇯🇴	9	flag: Jordan	flag: Jordan
🇯🇵	9	flag: Japan	flag: Japan
🇰🇪	9	flag: Kenya	flag: Kenya
🇰🇬	9	flag: Kyrgyzstan	flag: Kyrgyzstan
🇰🇭	9	flag: Cambodia	flag: Cambodia
🇰🇮	9	flag: Kiribati	flag: Kiribati
🇰🇲	9	flag: Comoros	flag: Comoros
🇰🇳	9	flag: St. Kitts & Nevis	flag: St. Kitts & Nevis
🇰🇵	9	flag: North Korea	flag: North Korea
🇰🇷	9	flag: South Korea	flag: South Korea
🇰🇼	9	flag: Kuwait	flag: Kuwait
🇰🇾	9	flag: Cayman Islands	flag: Cayman Islands
🇰🇿	9	flag: Kazakhstan	flag: Kazakhstan
🇱🇦	9	flag: Laos	flag: Laos
🇱🇧	9	flag: Lebanon	flag: Lebanon
🇱🇨	9	flag: St. Lucia	flag: St. Lucia
🇱🇮	9	flag: Liechtenstein	flag: Liechtenstein
🇱🇰	9	flag: Sri Lanka	flag: Sri Lanka
🇱🇷	9	flag: Liberia	flag: Liberia
🇱🇸	9	flag: Lesotho	flag: Lesotho
🇱🇹	9	flag: Lithuania	flag: Lithuania
🇱🇺	9	flag: Luxembourg	flag: Luxembourg
🇱🇻	9	flag: Latvia	flag: Latvia
🇱🇾	9	flag: Libya	flag: Libya
🇲🇦	9	flag: Morocco	flag: Morocco
🇲🇨	9	flag: Monaco	flag: Monaco
🇲🇩	9	flag: Moldova	flag: Moldova
🇲🇪	9	flag: Montenegro	flag: Montenegro
🇲🇫	9	flag: St. Martin	flag: St. Martin
🇲🇬	9	flag: Madagascar	flag: Madagascar
🇲🇭	9	flag: Marshall Islands	flag: Marshall Islands
🇲🇰	9	flag: North Macedonia	flag: North Macedonia
🇲🇱	9	flag: Mali	flag: Mali
🇲🇲	9	flag: Myanmar (Burma)	flag: Myanmar (Burma)
🇲🇳	9	flag: Mongolia	flag: Mongolia
🇲🇴	9	flag: Macao SAR China	flag: Macao SAR China
🇲🇵	9	flag: Northern Mariana Islands	flag: Northern Mariana Islands
🇲🇶	9	flag: Martinique	flag: Martinique
🇲🇷	9	flag: Mauritania	flag: Mauritania
🇲🇸	9	flag: Montserrat	flag: Montserrat
🇲🇹	9	flag: Malta	flag: Malta
🇲🇺	9	flag: Mauritius	flag: Mauritius
🇲🇻	9	flag: Maldives	flag: Maldives
🇲🇼	9	flag: Malawi	flag: Malawi
🇲🇽	9	flag: Mexico	flag: Mexico
🇲🇾	9	flag: Malaysia	flag: Malaysia
🇲🇿	9	flag: Mozambique	flag: Mozambique
🇳🇦	9	flag: Namibia	flag: Namibia
🇳🇨	9	flag: New Caledonia	flag: New Caledonia
🇳🇪	9	flag: Niger	flag: Niger
🇳🇫	9	flag: Norfolk Island	flag: Norfolk Island
🇳🇬	9	flag: Nigeria	flag: Nigeria
🇳🇮	9	flag: Nicaragua	flag: Nicaragua
🇳🇱	9	flag: Netherlands	flag: Netherlands
🇳🇴	9	flag: Norway	flag: Norway
🇳🇵	9	flag: Nepal	flag: Nepal
🇳🇷	9	flag: Nauru	flag: Nauru
🇳🇺	9	flag: Niue	flag: Niue
🇳🇿	9	flag: New Zealand	flag: New Zealand
